5.074438753029283239e-02 2.506027335755322064e-03 -4.085432827779839071e-02 1.440943139256705384e-02 -1.226468902659929531e-03 -2.251814265897683978e-02 1.648595124218350458e-02 8.784936027790818391e-02 -5.563633500579916180e-02 -8.461057493440699018e-03
4.153351789701462127e-02 7.450071742542008213e-02 -1.060474023162093216e-01 -1.762730188085152028e-01 5.589795542610129231e-02 -5.027162376058199461e-02 -8.173923863185035207e-03 -1.178695250480603779e-01 -6.825368833902070720e-02 -2.604209241439129144e-02
-1.111891450046190444e-01 -1.475661035012754141e-01 9.714033346058228990e-02 1.685580619252559642e-01 -7.413568582895861681e-02 -4.178838480305711173e-02 7.868885425798440025e-02 2.096091899069884093e-02 6.710673615333767605e-02 6.257881240004391221e-03
-1.691002088596211261e-01 -1.453904485064233532e-01 1.158730109260497215e-01 1.159037371361589935e-01 -8.072332127133803603e-02 -1.176720933259732954e-01 1.150763532016479962e-01 6.530139257547827591e-02 1.124989724597733887e-01 -6.656817815610649447e-02
-6.545489704566366529e-02 6.045796486357856532e-04 5.219515261363775332e-02 1.122480998120860274e-01 8.091129694761725871e-04 -1.980144053757256981e-02 1.855611472981780197e-02 2.355409956306893024e-02 1.119608416787592486e-01 -3.660522183521389139e-02
-1.057308890349132613e-01 2.833258236313001416e-02 7.210843196187307486e-03 3.048759743928399629e-02 1.475758433329832642e-01 -1.895953092137867349e-02 5.761184034149287314e-02 -1.177166051981064776e-01 -1.866075109591173314e-02 -3.682654027064192342e-02
3.414526631500135190e-02 1.784893329165350082e-02 -7.357672368351503289e-02 -5.862958875620987581e-02 -7.977921780307399569e-02 -4.095703886554184076e-02 1.070972155604676818e-01 7.795223059262215703e-02 -1.337287790213704218e-02 -4.966157980677603223e-02
-5.030545980780318227e-02 -6.593103511604073673e-03 -1.510419906966230415e-02 3.129176394268081557e-02 4.351347625045602630e-02 1.655186347552504295e-02 -4.314461969485483550e-03 4.012968090718306569e-02 5.934213966490499426e-02 2.916785921101016851e-02
2.338647370284886451e-01 -1.756348877795805077e-02 -7.973737443236293687e-02 -2.915611969955862054e-02 -3.943058489494581653e-02 4.702912318045168738e-02 -1.489513972410324259e-02 5.865180504250727678e-02 -5.391185476803759397e-02 -5.906313365157096242e-03
-9.469757350750541980e-02 2.326727111396606484e-02 -1.466925268068656162e-02 6.775171816225920851e-02 7.527506496228507718e-03 -6.441334394203333813e-02 4.803614320988178199e-02 -6.988721785419986510e-02 -1.201369617476703670e-02 -4.967862145578928051e-02
-1.344748128719424063e-01 4.410503073348168851e-02 3.972299590079265974e-02 3.707289650048133101e-02 3.058767607024211882e-02 -8.893376382000875435e-02 6.838037987159396869e-02 -6.770600037723251488e-03 6.415055326353540088e-02 -4.430957199169950622e-02
-9.208112598541753901e-02 -2.018364470814640668e-02 9.924981181487722848e-02 -1.005781585714968368e-01 -5.231905732226763833e-02 -7.609324914288317920e-02 -1.956778615736670147e-03 -2.259049095418033323e-02 7.354018311954821363e-02 3.088982536726972428e-03
-1.083307954300898185e-01 -8.054803469746718569e-02 4.033558229707611548e-02 -1.598582039222989915e-02 -2.376659819679034780e-02 -9.154701630594359874e-02 3.644809132930674350e-02 1.840174003131372221e-02 3.115129993427410982e-02 -1.835588549007792546e-03
3.742292373266884603e-02 -4.210207941103832202e-02 2.141678757023599347e-02 1.366447042393273137e-01 2.626131919815598639e-02 6.386474286226255515e-02 -6.214196668915771687e-02 5.926588336046454547e-02 7.703736480720324575e-02 -1.226252607062315453e-01
1.279036756823327637e-03 -6.428543087193906713e-03 -1.032403974506182660e-02 1.931415280096283882e-02 -5.776373212613274827e-02 -4.020303602662288894e-02 1.383781853338294718e-02 4.159362288721282080e-02 -1.008386739861625268e-02 -3.930246864364310422e-02
-3.076862301743035072e-02 -7.452658227380716538e-02 3.674675298822485670e-02 9.753721871896442464e-02 1.301040971571359450e-01 -2.977461773938848769e-02 -3.806534743944070542e-02 -6.200901235619504792e-02 7.712191434909584919e-02 -5.975238649397033447e-02
9.089940619354967832e-02 -1.544202374531178021e-02 -4.748540126594763544e-02 -7.766772091022947078e-02 2.728104967117241791e-02 7.377837389423866354e-02 -8.980355370826269279e-02 2.311047050004752870e-02 8.726620499392734320e-02 -2.142205084661694819e-02
1.801138926291669454e-02 2.674865899553598159e-02 2.336194342955308020e-02 -5.574210795492564458e-02 -1.604524819413792949e-02 1.265873486792194469e-01 -3.627043144026818877e-02 -1.168669741168340895e-02 9.653238592591978362e-02 7.117678314490580305e-02
-1.326650144154341293e-02 1.153325506244616203e-02 3.184602986061827595e-02 1.621243734678329620e-02 -8.964555304872193209e-02 7.646294741903032766e-02 1.545239414189820450e-02 1.212595982789985843e-02 -1.004780811602666189e-03 3.536003286743407553e-02
6.895176838280031584e-02 4.981865674227641677e-02 -6.254044197512753644e-02 1.841129463526549118e-02 -4.306151089362290907e-02 -7.388087069193492729e-02 4.959685317387361320e-02 6.851167678486833057e-02 -1.254843370013364046e-01 -3.951932541753631900e-02
